textId,length,NrOfConnectivesPerNrOfToken,NrOfFiniteVerbPerNrOfToken,avgNumCharsPerToken,NrOfDiscourseReferentPerNrOfToken,avgNumCharsPerSentence,FN_AnnotationRatio_de_tudarmstadt_ukp_dkpro_core_api_syntax_type_chunk_NC_null_PER_de_tudarmstadt_ukp_dkpro_core_api_segmentation_type_Sentence_null,standardDevCharsPerToken,NrOfParagraphs,standardDevCharsPerSentence,NrOfChars,FN_AnnotationRatio_de_tudarmstadt_ukp_dkpro_core_api_segmentation_type_Token_null_PER_de_tudarmstadt_ukp_dkpro_core_api_segmentation_type_Sentence_null,LexicalDensity,READABILITY_MEASURE_LIX,READABILITY_MEASURE_ARI,READABILITY_MEASURE_SMOG,READABILITY_MEASURE_COLEMAN_LIAU,LexicalVariation,TypeTokenRatio,VerbVariation,READABILITY_MEASURE_KINCAID,READABILITY_MEASURE_FOG,READABILITY_MEASURE_FLESH,Label
12796.txt,370,0.005405405,0.086486486,4.193820225,0.302702703,129.9285714,7.642857143,2.311200382,9,94.14082482,1832,26.42857143,0.483783784,7,11.23448291,11.01783726,10.48806135,0.631284916,0.445945946,0.632352941,9.707379492,12.99526731,66.9398773,ITA
12798.txt,400,0.025,0.085,4.028497409,0.2575,136.2857143,7.642857143,2.341718142,6,91.59571775,1924,28.57142857,0.435,7,11.32824639,11.28078671,9.26547191,0.752873563,0.5075,0.695652174,10.00523274,13.76693419,68.62106742,ITA
12800.txt,247,0.020242915,0.085020243,4.084033613,0.36437247,132,7.555555556,2.499007641,9,39.32485784,1197,27.44444444,0.489878543,7,11.20819379,11.56348839,10.35593839,0.628099174,0.457489879,0.689655172,9.827266983,13.54839389,66.36305951,ITA
12802.txt,349,0.00286533,0.111747851,3.996941896,0.312320917,73.09090909,4.272727273,2.335078165,6,34.67499635,1630,15.86363636,0.444126074,0,5.396550271,8.35129551,9.164019868,0.516129032,0.358166189,0.462962963,4.611318483,8.272366045,86.45148706,ITA
12805.txt,405,0.017283951,0.071604938,4.396946565,0.251851852,174.25,8.25,2.601661407,4,113.5019273,2101,33.75,0.434567901,10,15.43158287,13,11.64269274,0.738636364,0.491358025,0.661538462,12.98689944,16.40260708,55.0893622,ITA
12816.txt,37,0.027027027,0.108108108,4.971428571,0.297297297,104.5,6,2.455148692,1,14.5,210,18.5,0.540540541,10,10.73542857,13.24695077,13.48154286,0.7,0.702702703,0.75,10.115,15,53.7125,ITA
12826.txt,328,0.009146341,0.06402439,4.14511041,0.277439024,147,8.272727273,2.609933053,8,73.73046737,1627,29.81818182,0.457317073,9,12.55651114,12.62950013,9.534692053,0.653333333,0.420731707,0.620689655,11.84045154,15.48512944,59.07194762,ITA
12872.txt,240,0.008333333,0.058333333,4.026200873,0.233333333,103.8181818,5.545454545,2.619912658,3,37.08177249,1154,21.81818182,0.475,6,8.1165,11.09039835,8.64335,0.561403509,0.404166667,0.463414634,8.300909091,12.36363636,71.17136364,ITA
12889.txt,318,0.009433962,0.075471698,4.286184211,0.22327044,112.9285714,5.571428571,2.776843848,4,71.82067379,1597,22.71428571,0.424528302,7,9.980512422,12.37321412,11.153,0.755555556,0.518867925,0.646153846,9.28552795,13.82774327,63.60326087,ITA
12896.txt,370,0.021621622,0.081081081,4.220338983,0.289189189,114.125,6.625,2.559359449,9,50.59875863,1843,23.125,0.464864865,6,9.717435801,11.87411967,10.21550453,0.598837209,0.440540541,0.514285714,9.162112915,13.3505287,66.22147753,ITA
12898.txt,350,0.031428571,0.042857143,4.434402332,0.231428571,261.5714286,12,2.75653163,5,86.28334907,1840,50,0.48,99,23.27350275,16.41640786,12.23406731,0.75,0.54,0.65625,19.71978022,23.21318681,33.06807692,ITA
12914.txt,466,0.010729614,0.083690987,4.18510158,0.293991416,98.91304348,5.782608696,2.411794603,7,45.94317193,2304,20.26086957,0.461373391,5,8.162007642,10.04025691,9.760477435,0.548837209,0.388412017,0.493333333,7.58099969,10.93219044,73.31261902,ITA
12915.txt,317,0.022082019,0.025236593,4.621710526,0.255520505,130.6153846,5.692307692,2.681256033,5,50.29228181,1712,24.38461538,0.520504732,8,11.90416336,11.8578518,11.88893814,0.690909091,0.504731861,0.630769231,10.57642612,13.62738567,59.10430611,ITA
12949.txt,377,0.021220159,0.084880637,3.947368421,0.265251989,109.3125,6.0625,2.45852015,4,41.65591007,1765,23.5625,0.440318302,6,8.626567337,11.32916562,9.16396904,0.457831325,0.334217507,0.328571429,8.61315596,12.65704334,69.26666892,ITA
12953.txt,470,0.023404255,0.04893617,4.786343612,0.321276596,129.95,6.2,3.101894877,4,78.2467092,2620,23.5,0.5,10,12.845,13.31988372,13.64986014,0.582978723,0.4,0.588235294,12.00207343,15.20004662,47.21849476,ITA
12963.txt,255,0.02745098,0.133333333,4.136929461,0.31372549,88.35714286,5,2.775471496,12,27.00954102,1253,18.21428571,0.470588235,0,6.687928571,9.546536707,8.643325,0.516666667,0.380392157,0.5,7.124047619,10.19047619,74.52,ITA
12977.txt,282,0.039007092,0.092198582,4.307407407,0.329787234,119.0833333,7.583333333,2.240606057,8,48.24496232,1447,23.5,0.510638298,6,10.17547619,11.06225775,9.86343609,0.541666667,0.429078014,0.431034483,9.291090226,12.7764411,67.93132206,ITA
12990.txt,262,0.011450382,0.103053435,4.245059289,0.316793893,147.4444444,7.888888889,2.499649243,7,41.52940354,1337,29.11111111,0.469465649,8,12.7428692,12.48683298,10.46878903,0.674796748,0.484732824,0.714285714,11.25974684,15.09029536,61.23831224,ITA
12991.txt,328,0.030487805,0.054878049,4.477848101,0.271341463,142.75,6.75,2.62946121,3,41.0956709,1724,27.33333333,0.472560976,8,12.87742424,12.74679434,11.62705051,0.774193548,0.56097561,0.785714286,11.58371212,15.01784512,56.09556818,ITA
13000.txt,331,0.024169184,0.087613293,4.375394322,0.329305136,120.6428571,6.285714286,2.500680081,14,40.52266939,1702,23.64285714,0.438066465,8,10.75346263,11.28078671,10.95840397,0.517241379,0.335347432,0.5,9.663254494,12.86698202,64.20291391,ITA
13004.txt,250,0.012,0.072,4.008298755,0.288,133.2222222,8.444444444,2.37726385,3,38.34573068,1208,27.77777778,0.48,7,10.79969298,11.56348839,8.664048246,0.758333333,0.508,0.68627451,9.971578947,13.99298246,68.6927193,ITA
13007.txt,436,0.03440367,0.094036697,3.931603774,0.27293578,171.3333333,10.66666667,2.348733355,4,85.40134009,2067,36.33333333,0.428899083,9,14.30805272,12.35414347,8.466107143,0.636363636,0.422018349,0.506329114,12.92346939,16.63809524,60.59057823,ITA
13023.txt,343,0.020408163,0.093294461,4.089552239,0.306122449,185.1111111,10.55555556,2.878283813,3,83.59484892,1674,38.11111111,0.451895044,11,16.03441066,13.95445115,10.48602365,0.632258065,0.434402332,0.566666667,14.93666667,18.02042042,46.55277778,ITA
13028.txt,317,0.012618297,0.078864353,4.705298013,0.299684543,106.875,5.3125,2.902825481,7,49.33289344,1729,19.8125,0.511041009,8,10.38307056,12.48683298,12.76735889,0.75308642,0.539432177,0.745098039,10.277402,13.86489547,53.3273922,ITA
13036.txt,276,0.014492754,0.09057971,4.699619772,0.293478261,115,5.230769231,2.886490075,5,60.0589454,1510,21.23076923,0.492753623,9,10.95998503,12.84495185,12.34350584,0.727941176,0.547101449,0.647058824,10.94490272,14.44465729,51.80425022,ITA
13037.txt,116,0.060344828,0.112068966,4.081081081,0.318965517,111,6.2,2.286407683,5,21.47556751,560,23.2,0.474137931,5,8.715769231,9,8.892548077,0.745454545,0.577586207,0.619047619,7.952769231,10.62769231,75.09223077,ITA
13040.txt,274,0.02919708,0.072992701,4.309433962,0.281021898,155.4444444,7.777777778,2.592169933,7,31.47877984,1410,30.44444444,0.54379562,9,13.62368217,13.48808848,10.11132946,0.637583893,0.452554745,0.616666667,12.32953488,16.58294574,57.72437984,ITA
13042.txt,260,0.026923077,0.111538462,4.164,0.273076923,128.8,7.4,2.229148716,1,42.27954588,1297,26,0.426923077,6,10.7134413,9.708203932,8.952186235,0.693693694,0.480769231,0.64,9.330449393,12.3091498,72.16126113,ITA
13046.txt,402,0.024875622,0.07960199,3.955613577,0.268656716,98.05263158,6.315789474,2.389186601,5,57.41306809,1885,21.15789474,0.450248756,5,7.749619293,9.649099662,9.270527378,0.690607735,0.465174129,0.592105263,7.58335204,10.53292886,73.22239041,ITA
13048.txt,332,0.03313253,0.042168675,4.097178683,0.280120482,124.0769231,6.923076923,2.382003754,2,42.68932769,1627,25.53846154,0.503012048,5,10.24523229,10.89352217,9.237231023,0.574850299,0.427710843,0.463768116,9.661716172,12.88743336,67.30640518,ITA
13064.txt,313,0.028753994,0.063897764,4.04620462,0.233226837,137.8181818,8.636363636,2.419225209,8,89.96748724,1527,28.45454545,0.434504792,7,11.26850984,11.25722824,8.549268041,0.75,0.488817891,0.696969697,10.29840675,14.0182443,68.34652296,ITA
13068.txt,352,0.028409091,0.0625,4.08115942,0.301136364,248.7142857,13.57142857,2.393062156,6,113.8265777,1754,50.28571429,0.480113636,99,22.02333766,12.92831449,9.062875758,0.544378698,0.397727273,0.476923077,18.24298701,21.64502165,48.23590909,ITA
13073.txt,251,0.027888446,0.079681275,4.185950413,0.262948207,138.4444444,7.111111111,2.355433521,4,47.13599972,1253,27.88888889,0.474103586,7,11.83372294,11.56348839,9.748714286,0.613445378,0.478087649,0.617021277,10.51090909,14.07619048,65.41969697,ITA
13093.txt,334,0.02994012,0.068862275,4.095975232,0.28742515,148.3636364,8.272727273,2.39970636,5,54.98474619,1663,30.36363636,0.47005988,7,12.43457792,11.25722824,9.041159091,0.707006369,0.502994012,0.5625,11.26766234,14.44675325,64.15006494,ITA
13150.txt,217,0.023041475,0.101382488,4.600961538,0.299539171,128.8888889,5.888888889,2.928539778,6,69.10128548,1168,24.11111111,0.465437788,7,11.70811837,11.94427191,11.81478894,0.742574257,0.552995392,0.684210526,11.0001675,13.66856505,55.5791569,ITA
13155.txt,197,0.025380711,0.086294416,4.048128342,0.30964467,93.8,5.3,2.39492204,10,34.87348563,947,19.7,0.487309645,5,7.123072626,10.54983444,8.714078212,0.666666667,0.492385787,0.454545455,7.475916201,11.40581006,73.34582961,ITA
13181.txt,284,0.021126761,0.059859155,4.091240876,0.302816901,126.2727273,7.909090909,2.283484802,11,67.83280369,1400,25.81818182,0.521126761,5,10.35782431,10.38548946,8.774632959,0.574324324,0.419014085,0.5,8.990970378,12.70534559,73.83413687,ITA
13185.txt,211,0.014218009,0.090047393,4.586206897,0.28436019,125.1111111,6.111111111,2.713986198,8,87.23460634,1140,23.44444444,0.54028436,8,11.19213542,11.36660027,11.65584896,0.631578947,0.507109005,0.642857143,10.43,12.90833333,58.28166667,ITA
13195.txt,347,0.017291066,0.086455331,4.416918429,0.296829971,111.1875,5.1875,2.510681265,8,45.44532257,1799,21.6875,0.4870317,7,9.76575,10.86606636,10.90118095,0.650887574,0.489913545,0.555555556,8.945267857,12.06547619,65.99504464,ITA
00006.txt,236,0.029661017,0.093220339,4.149321267,0.322033898,74.46666667,4.133333333,2.624348571,8,53.2464292,1139,15.73333333,0.5,0,6.337466667,9.32455532,10.586975,0.483050847,0.415254237,0.448979592,5.894,9.333333333,76.55366667,JPN
00010.txt,280,0.028571429,0.125,4.172284644,0.3,105.0769231,6.538461538,2.552867893,1,68.09434805,1378,21.53846154,0.414285714,6,8.728379121,10.44208408,9.793297619,0.603448276,0.45,0.637931034,8.499365079,11.56336996,68.65247253,JPN
00013.txt,279,0.010752688,0.103942652,4.033834586,0.286738351,102.2307692,5.384615385,2.129894177,6,48.13786906,1346,21.46153846,0.444444444,0,7.993457014,9.445033866,8.729964706,0.572580645,0.444444444,0.549019608,6.867843137,10.66968326,80.76067873,JPN
00018.txt,244,0.016393443,0.110655738,4.493449782,0.348360656,77.5625,4.375,2.510449928,4,43.61044707,1268,15.25,0.508196721,0,7.238701923,8.809475019,11.92241346,0.661290323,0.516393443,0.760869565,5.761730769,8.661538462,76.90826923,JPN
00021.txt,339,0.032448378,0.088495575,3.39628483,0.268436578,82.17647059,5.705882353,1.934912692,4,42.83653649,1418,19.94117647,0.430678466,0,4.087891343,8.144957554,5.039863787,0.431506849,0.306784661,0.402777778,5.153832324,9.075708423,89.64824702,JPN
00027.txt,248,0.024193548,0.125,4.312236287,0.274193548,113.5454545,6.090909091,2.419065024,5,32.79235952,1271,22.54545455,0.435483871,6,9.886067281,10.9200551,10.45835683,0.574074074,0.415322581,0.545454545,8.520736884,12.30740889,70.72873849,JPN
00033.txt,194,0.010309278,0.087628866,5.005464481,0.31443299,99.09090909,4.636363636,2.723099463,5,48.63305001,1135,17.63636364,0.541237113,7,11.03064263,10.38548946,14.90228161,0.552380952,0.494845361,0.632653061,8.618171369,10.92497388,61.44851097,JPN
00038.txt,365,0.008219178,0.079452055,4.07183908,0.309589041,102.5882353,5.705882353,2.331200189,4,41.28389349,1763,21.47058824,0.465753425,5,8.287623529,9.370889678,9.409043077,0.5,0.394520548,0.514705882,7.55080543,10.47782805,74.97766516,JPN
00043.txt,218,0,0.100917431,3.777227723,0.288990826,59.0625,3.9375,2.399438102,7,33.53443892,973,13.625,0.422018349,0,3.378515193,7.541475531,8.150232044,0.630434783,0.458715596,0.56097561,4.859444061,6.955939227,80.37159703,JPN
00046.txt,251,0.011952191,0.111553785,4.512195122,0.370517928,222.5,13.5,2.619085218,6,126.1596211,1367,41.83333333,0.517928287,9,16.643702,11.36660027,9.198488479,0.661538462,0.505976096,0.595744681,13.41453917,17.04731183,63.30371352,JPN
00084.txt,288,0.013888889,0.086805556,4.77385159,0.329861111,322.8,16.2,2.922754946,5,261.8895951,1618,57.6,0.534722222,99,25.0929249,14.48912529,10.73986166,0.655844156,0.503472222,0.568627451,20.28154941,23.71826087,39.77797628,JPN
00095.txt,353,0.011331445,0.090651558,4.31547619,0.337110482,104.4117647,5.352941176,2.383324711,5,56.71088579,1795,20.76470588,0.526912181,5,8.241058072,9.642111642,9.792169329,0.575268817,0.436260623,0.525423729,7.612952453,10.55959406,73.27485435,JPN
00123.txt,280,0.014285714,0.114285714,4.406844106,0.339285714,83.11764706,5.058823529,2.424108696,5,36.20185623,1459,16.47058824,0.460714286,5,6.852083629,8.477225575,10.40911245,0.666666667,0.475,0.730769231,5.855686275,8.589747224,79.16823529,JPN
00125.txt,360,0.013888889,0.086111111,4.471098266,0.272222222,134.2857143,6.714285714,2.424710806,5,49.24346015,1928,25.71428571,0.505555556,7,12.03355852,11.15037247,11.21936145,0.549450549,0.413888889,0.46835443,10.00796902,13.22065404,65.54813253,JPN
00148.txt,274,0.010948905,0.080291971,4.084291188,0.299270073,93.5,5.285714286,2.397432849,5,30.64718584,1327,19.57142857,0.467153285,0,7.619715471,9.210590034,9.763892116,0.71875,0.5,0.693877551,7.232285122,9.873266153,73.87121369,JPN
00160.txt,303,0.02640264,0.059405941,4.311188811,0.330033003,88.41176471,4.411764706,2.450420398,4,30.09408545,1526,17.82352941,0.554455446,5,7.741065359,10.74596669,10.74844074,0.595238095,0.452145215,0.566037736,7.430043573,11.38997821,70.08107843,JPN
00187.txt,423,0.023640662,0.101654846,4.105263158,0.293144208,83.79166667,4.833333333,2.501918536,5,36.73211488,2058,17.625,0.470449173,0,6.696114835,9.422616289,9.654713137,0.592964824,0.43498818,0.61627907,6.194038204,9.755540661,78.33581155,JPN
00201.txt,475,0.010526316,0.082105263,4.266075388,0.303157895,97.66666667,5.333333333,2.436816174,4,34.5671649,2390,19.79166667,0.484210526,5,8.435507246,10.07106781,10.7617343,0.465217391,0.341052632,0.452380952,7.469384058,10.7647343,72.23494565,JPN
00209.txt,488,0.020491803,0.073770492,4.297008547,0.286885246,122.7,6.55,2.296278954,6,50.83512565,2481,24.4,0.512295082,6,10.69778281,10.44983221,10.55828054,0.54,0.387295082,0.56626506,9.207280543,12.18841629,68.41345475,JPN
00211.txt,331,0.012084592,0.072507553,4.270967742,0.287009063,77,4.380952381,2.451621392,4,28.40187787,1643,15.76190476,0.480362538,0,6.426509573,9.436503043,10.37081443,0.553459119,0.395770393,0.444444444,5.993667158,9.529111438,76.77206186,JPN
00234.txt,538,0.016728625,0.092936803,4.73046875,0.29739777,107.3703704,5.333333333,2.974108548,6,34.72660219,2933,19.92592593,0.492565056,7,10.9842896,11.36660027,13.71169958,0.452830189,0.332713755,0.51754386,9.630093371,12.3459695,57.41991752,JPN
00252.txt,283,0.010600707,0.070671378,3.723484848,0.261484099,64.84210526,4,2.233368154,5,23.47958387,1290,14.89473684,0.445229682,0,3.395980666,8.180936717,7.182787755,0.531746032,0.402826855,0.46969697,4.562212675,7.933404941,85.32071966,JPN
00254.txt,316,0.009493671,0.094936709,4.366666667,0.329113924,99.75,5.6875,2.384440302,4,63.44633559,1616,19.75,0.5,6,8.560797872,10.3739406,10.68394326,0.613924051,0.458860759,0.68627451,7.728430851,11.16347518,71.045625,JPN
00266.txt,395,0.035443038,0.088607595,3.931216931,0.260759494,108.2941176,6,2.062650758,5,36.46071973,1863,23.23529412,0.524050633,0,8.067460504,6.985266985,8.214225714,0.444444444,0.356962025,0.434782609,6.734268908,9.263865546,83.45108403,JPN
00267.txt,398,0.025125628,0.075376884,4.254593176,0.268844221,116.4117647,5.411764706,2.62248728,3,42.48606529,1998,23.41176471,0.459798995,7,10.10734721,12.57938964,10.43414763,0.568306011,0.391959799,0.476190476,10.19797149,14.24093069,59.56103392,JPN
00272.txt,170,0.005882353,0.111764706,5.012658228,0.347058824,78.75,4.25,3.204007265,3,34.2153109,962,14.16666667,0.476470588,8,9.172254902,10.90569415,14.49669281,0.617283951,0.482352941,0.533333333,8.35504902,11.63594771,57.87022059,JPN
00283.txt,215,0.013953488,0.125581395,4.55721393,0.325581395,80.21428571,3.714285714,2.519172295,4,31.76741046,1139,15.35714286,0.497674419,0,7.213049041,9.380774695,11.04178109,0.495327103,0.390697674,0.585365854,6.388390192,9.52395167,74.83264925,JPN
00291.txt,304,0.019736842,0.0625,4.239583333,0.266447368,93.1875,4.6875,2.36765586,4,44.09254295,1510,19,0.493421053,5,8.022421004,9.123724357,10.51870632,0.64,0.470394737,0.62962963,7.1534921,9.698977695,73.72049837,JPN
00300.txt,215,0.009302326,0.162790698,4.23923445,0.404651163,177.5,10,2.673669483,6,43.7673775,1096,35.83333333,0.586046512,5,11.61653333,8.477225575,7.288697143,0.563492063,0.511627907,0.481481481,9.607857143,13.03809524,78.12797619,JPN
00303.txt,369,0.002710027,0.070460705,4.667613636,0.333333333,115.9411765,6.176470588,2.731399281,5,61.60831742,2012,21.70588235,0.54200542,8,11.46550395,12.48683298,13.27274085,0.69,0.512195122,0.685714286,9.95848637,13.93715925,58.03012912,JPN
00307.txt,302,0.009933775,0.102649007,4.608391608,0.301324503,98.875,5.125,3.100947216,5,53.0540703,1601,18.875,0.440397351,7,8.81347973,10.98435971,11.89873359,0.646616541,0.456953642,0.666666667,8.309225386,11.72596525,64.32128982,JPN
00333.txt,342,0.029239766,0.087719298,4.239130435,0.292397661,83.35,4.8,2.367341825,4,36.49695193,1691,17.1,0.49122807,0,7.125697674,9.595452979,10.49933555,0.613095238,0.444444444,0.547945205,6.156576412,9.873820598,77.72868522,JPN
00341.txt,421,0.038004751,0.076009501,4.209876543,0.273159145,122.8823529,6.705882353,2.307882624,1,60.65125221,2105,24.76470588,0.477434679,7,10.22296897,10.15377317,9.769577428,0.582089552,0.425178147,0.518072289,9.162661726,12.0093253,69.28863363,JPN
00367.txt,337,0.020771513,0.074183976,3.869158879,0.255192878,90.70588235,4.882352941,2.387992205,5,31.39082801,1592,19.82352941,0.480712166,0,6.544602306,9.230853024,8.112056478,0.641975309,0.430267062,0.710526316,6.878749267,10.00594098,77.28146961,JPN
00370.txt,347,0.023054755,0.074927954,4.435045317,0.268011527,111.4375,6,2.67434577,4,59.58708831,1799,21.6875,0.489913545,7,9.892403846,10.74596669,11.17680128,0.694117647,0.489913545,0.676923077,9.034230769,11.9025641,65.02326923,JPN
00375.txt,357,0.022408964,0.078431373,3.979104478,0.271708683,74.90909091,3.727272727,2.364446691,3,30.65187091,1671,16.22727273,0.456582633,0,5.247640967,9.605782591,8.579917722,0.613496933,0.422969188,0.575342466,5.545995397,9.796087457,80.88375719,JPN
00376.txt,254,0.035433071,0.102362205,5.070539419,0.342519685,111.4615385,5.461538462,3.114549467,4,33.93572065,1467,19.53846154,0.503937008,9,12.36543883,11.98717034,15.54396916,0.59375,0.476377953,0.596153846,11.02528634,13.15201627,47.11770586,JPN
00382.txt,415,0.028915663,0.084337349,3.841432225,0.255421687,77.95833333,3.875,2.340660714,5,24.45315107,1901,17.29166667,0.428915663,0,5.166259058,9.224949799,7.871842391,0.488764045,0.344578313,0.43902439,5.460652174,9.502898551,83.22275362,JPN
00386.txt,328,0.021341463,0.103658537,4.488599349,0.301829268,79.71428571,4.619047619,2.843765739,6,28.28956203,1705,15.61904762,0.442073171,5,7.328629501,11.36660027,11.61803833,0.682758621,0.472560976,0.603448276,7.789477352,12.29593496,63.55775842,JPN
00388.txt,157,0.006369427,0.108280255,5.097902098,0.407643312,57.2,3,3.351890575,13,23.58869786,872,10.46666667,0.515923567,5,7.962568306,9,15.87045082,0.62962963,0.50955414,0.777777778,6.732819672,9.154972678,61.27802732,JPN
00389.txt,199,0.005025126,0.065326633,4.672043011,0.316582915,80.76923077,4.230769231,2.804561016,7,23.65181355,1063,15.30769231,0.502512563,5,7.684969406,9.793662205,12.1438125,0.72,0.547738693,0.642857143,7.121818182,9.960839161,68.11618881,JPN
00401.txt,374,0.018716578,0.082887701,4.21529745,0.256684492,86.38095238,5.19047619,2.460818972,4,34.58664233,1847,17.80952381,0.401069519,5,7.379910623,8.855400438,10.55076,0.586666667,0.387700535,0.567164179,6.820483516,9.144322344,73.72789744,JPN
00405.txt,314,0.006369427,0.079617834,4.037288136,0.292993631,77,4.210526316,2.608064306,9,34.48874721,1501,16.52631579,0.414012739,0,5.909527512,9.407232755,9.700806818,0.638461538,0.433121019,0.681818182,5.964553429,9.497288676,77.0477512,JPN
00415.txt,273,0.007326007,0.098901099,4.458333333,0.32967033,142.3,8.5,2.6079291,8,83.90834285,1430,27.3,0.483516484,7,11.53413223,11.48528137,10.2911157,0.689393939,0.556776557,0.574468085,10.13395041,13.64694215,65.51001653,JPN
00419.txt,338,0.00295858,0.085798817,4.238993711,0.325443787,82.45,4.45,2.235952991,6,24.48770099,1677,16.9,0.565088757,0,6.794,8.873670062,10.1158,0.455497382,0.369822485,0.457627119,5.560666667,9.066666667,81.912,JPN
00427.txt,269,0.026022305,0.100371747,4.291338583,0.293680297,88,4.933333333,2.542892631,6,51.77773009,1359,17.93333333,0.446096654,5,7.881673945,10.34846923,11.30923581,0.6,0.431226766,0.475,7.162253275,10.82282387,70.90439884,JPN
00451.txt,321,0.009345794,0.112149533,4.176079734,0.308411215,77.45,4.45,2.248416035,20,33.31287289,1568,16.05,0.514018692,0,6.081875,8.196152423,9.600416667,0.593939394,0.433021807,0.434782609,5.554472222,8.26,80.88775,JPN
00452.txt,398,0.015075377,0.105527638,4.1769437,0.293969849,76.32,4.24,1.937579344,5,32.41076364,1955,15.92,0.530150754,0,6.226714286,6.794733192,10.03164286,0.417061611,0.349246231,0.506493506,4.670571429,6.971428571,86.51242857,JPN
00462.txt,431,0.025522042,0.081206497,4.01216545,0.327146172,102.15,5.95,2.358882975,5,57.79902681,2072,21.55,0.477958237,0,7.942099237,9.708203932,8.644096692,0.524271845,0.385150812,0.594594595,7.536604326,10.91343511,76.02765458,JPN
00466.txt,337,0.038575668,0.106824926,3.938271605,0.255192878,122,7.538461538,2.183528004,3,112.7556923,1613,25.92307692,0.403560831,5,9.667334988,9.621642836,8.177874194,0.426470588,0.308605341,0.372093023,8.250645161,11.99007444,78.38212159,JPN
00471.txt,328,0.033536585,0.082317073,3.762820513,0.201219512,92.3125,4.875,1.874635621,5,36.21760406,1498,20.5,0.466463415,0,6.0628,6.872983346,6.856706667,0.444444444,0.368902439,0.362637363,5.567833333,8.566666667,88.53975,JPN
00482.txt,193,0,0.088082902,4.848314607,0.32642487,69,3.266666667,2.646711437,16,30.80476154,1052,12.86666667,0.538860104,5,7.725463511,10.34846923,13.61488166,0.586538462,0.512953368,0.612903226,6.399266272,10.89719921,69.25022091,JPN
00490.txt,172,0.005813953,0.11627907,4.549382716,0.331395349,81.63636364,4.090909091,2.398694267,5,21.29136712,916,15.63636364,0.587209302,0,7.602640967,9.605782591,11.52491772,0.663366337,0.540697674,0.65,6.442197929,9.796087457,74.45844074,JPN
00493.txt,103,0,0.106796117,4.65625,0.368932039,76.85714286,3.857142857,3.013262784,4,33.43833801,548,14.71428571,0.495145631,6,7.763441558,9.546536707,12.84657955,0.843137255,0.669902913,0.733333333,7.281038961,9.574025974,65.25227273,JPN
00503.txt,423,0.014184397,0.061465721,4.774193548,0.278959811,115.5,4.95,2.704858056,4,36.58483292,2350,21.15,0.486997636,6,11.48935233,12,13.29888601,0.529126214,0.392434988,0.594202899,9.484150259,13.31585492,61.44135492,JPN
00515.txt,411,0.02189781,0.072992701,4.162025316,0.236009732,125.4375,6.3125,2.496392526,3,67.38691337,2026,25.6875,0.425790754,5,10.25616667,10.74596669,9.755922222,0.611428571,0.420924574,0.61038961,9.147777778,12.55555556,69.5525,JPN
00518.txt,251,0.003984064,0.087649402,4.429184549,0.274900398,69.27777778,3.944444444,2.750795082,6,49.25873364,1268,13.94444444,0.525896414,0,5.418904762,8.773502692,10.4803619,0.666666667,0.498007968,0.64,5.985714286,8.476190476,72.92761905,JPN
00521.txt,174,0.034482759,0.063218391,3.837349398,0.24137931,99,5.875,2.326650773,4,44.22103572,802,21.75,0.436781609,0,6.702467742,8.809475019,7.265845161,0.75,0.540229885,0.677419355,6.887540323,10.07258065,80.19131048,JPN
00536.txt,285,0.024561404,0.09122807,4.230769231,0.280701754,117.8333333,6.5,2.443846678,4,57.97389259,1431,23.75,0.431578947,6,10.09110256,10.90569415,10.07055385,0.691056911,0.487719298,0.62962963,9.153076923,12.51282051,68.03025641,JPN
00542.txt,294,0.020408163,0.088435374,4.21942446,0.292517007,89.6875,4.8125,2.142088596,1,38.6211062,1451,18.375,0.517006803,0,7.587399425,8.968668193,10.28732567,0.493421053,0.384353741,0.466666667,6.007890326,9.436877395,81.04332974,JPN
00555.txt,158,0.012658228,0.113924051,4.388888889,0.335443038,55,3.142857143,2.211432137,1,16.07571371,785,11.28571429,0.506329114,0,5.127206349,7.391550328,11.38094815,0.725,0.582278481,0.769230769,4.428492063,6.523809524,80.4875,JPN
00562.txt,342,0.011695906,0.14619883,4.372307692,0.350877193,101.6470588,5.882352941,2.563621698,4,32.92762326,1752,20.11764706,0.5,6,9.134411765,9.9026849,11.16679412,0.631578947,0.456140351,0.546666667,8.011699346,10.72941176,69.68264706,JPN
00625.txt,342,0.002923977,0.058479532,4.061538462,0.324561404,95.64705882,5.294117647,2.138848886,4,35.94594173,1658,20.11764706,0.488304094,0,7.611962726,8.790458683,9.373264026,0.51497006,0.397660819,0.55,7.133453698,9.63766259,75.66490973,JPN
00670.txt,314,0.025477707,0.057324841,5.119205298,0.328025478,153.1666667,6.833333333,2.86894113,5,51.67983703,1862,26.16666667,0.51910828,99,15.5676092,13.72380529,15.35594483,0.613496933,0.455414013,0.615384615,13.12189655,16.01149425,44.02859195,JPN
00672.txt,167,0.011976048,0.101796407,4.588607595,0.305389222,87.5,4.7,2.70519834,4,22.52221126,889,16.7,0.449101796,5,8.453509934,10.14142843,12.12854305,0.826666667,0.610778443,0.857142857,7.881781457,10.54331126,65.44889735,JPN
00673.txt,226,0.017699115,0.14159292,4.368932039,0.32300885,54.45,3.45,2.988620136,5,24.59974593,1116,11.3,0.442477876,0,4.975952381,8.744562647,11.31238095,0.55,0.407079646,0.511627907,6.263753968,8.436084656,66.98610714,JPN
